,Request id,Pickup point,Status,Request timestamp,Hour,Day,Time Slot
1294,6760,Airport,Trip Completed,2016-07-15 00:03:52,0,Friday,Early Morning
1295,5681,City,Trip Completed,2016-07-15 07:17:21,7,Friday,Morning
1296,6253,Airport,Trip Completed,2016-07-15 18:01:55,18,Friday,Night
1297,6558,Airport,Trip Completed,2016-07-15 21:05:27,21,Friday,Late Night
1298,565,City,Trip Completed,2016-07-11 10:19:00,10,Monday,Morning
1299,599,Airport,Trip Completed,2016-07-11 11:38:00,11,Monday,Morning
1300,1772,Airport,Trip Completed,2016-07-12 08:54:00,8,Tuesday,Morning
1301,3357,Airport,Trip Completed,2016-07-13 13:27:44,13,Wednesday,Aftrnoon
1302,4408,City,Trip Completed,2016-07-14 08:02:46,8,Thursday,Morning
1303,1363,Airport,Trip Completed,2016-07-11 00:00:00,0,Monday,Early Morning
1304,625,Airport,Trip Completed,2016-07-11 12:05:00,12,Monday,Aftrnoon
1305,1636,Airport,Trip Completed,2016-07-12 07:17:00,7,Tuesday,Morning
1306,2253,Airport,Trip Completed,2016-07-12 18:22:00,18,Tuesday,Night
1307,3471,Airport,Trip Completed,2016-07-13 17:13:14,17,Wednesday,Evening
1308,4402,City,Trip Completed,2016-07-14 08:04:44,8,Thursday,Morning
1309,458,Airport,Trip Completed,2016-07-11 09:12:00,9,Monday,Morning
1310,681,City,Trip Completed,2016-07-11 13:32:00,13,Monday,Aftrnoon
1311,1084,Airport,Trip Completed,2016-07-11 19:59:00,19,Monday,Night
1312,1896,Airport,Trip Completed,2016-07-12 10:23:00,10,Tuesday,Morning
1313,3132,Airport,Trip Completed,2016-07-13 08:43:36,8,Wednesday,Morning
1314,3940,City,Trip Completed,2016-07-13 22:23:42,22,Wednesday,Late Night
1315,4943,Airport,Trip Completed,2016-07-14 18:27:08,18,Thursday,Night
1316,5537,Airport,Trip Completed,2016-07-15 05:28:13,5,Friday,Early Morning
1317,6310,City,Trip Completed,2016-07-15 18:25:32,18,Friday,Night
1318,6587,Airport,Trip Completed,2016-07-15 21:24:21,21,Friday,Late Night
1319,6756,City,Trip Completed,2016-07-15 23:57:25,23,Friday,Late Night
1320,97,City,Trip Completed,2016-07-11 05:01:00,5,Monday,Early Morning
1321,1266,Airport,Trip Completed,2016-07-11 22:00:00,22,Monday,Late Night
1322,2118,Airport,Trip Completed,2016-07-12 16:41:00,16,Tuesday,Evening
1323,2906,Airport,Trip Completed,2016-07-13 06:09:40,6,Wednesday,Morning
1324,3432,Airport,Trip Completed,2016-07-13 16:07:50,16,Wednesday,Evening
1325,5921,City,Trip Completed,2016-07-15 10:04:07,10,Friday,Morning
1326,6192,Airport,Trip Completed,2016-07-15 17:12:21,17,Friday,Evening
1327,6705,Airport,Trip Completed,2016-07-15 22:57:10,22,Friday,Late Night
1328,242,Airport,Trip Completed,2016-07-11 06:31:00,6,Monday,Morning
1329,1359,City,Trip Completed,2016-07-11 23:51:00,23,Monday,Late Night
1330,1865,Airport,Trip Completed,2016-07-12 09:50:00,9,Tuesday,Morning
1331,2024,Airport,Trip Completed,2016-07-12 13:55:00,13,Tuesday,Aftrnoon
1332,2768,Airport,Trip Completed,2016-07-13 04:17:53,4,Wednesday,Early Morning
1333,3067,City,Trip Completed,2016-07-13 07:59:39,7,Wednesday,Morning
1334,3316,Airport,Trip Completed,2016-07-13 12:02:32,12,Wednesday,Aftrnoon
1335,4084,Airport,Trip Completed,2016-07-14 02:44:19,2,Thursday,Early Morning
1336,4858,City,Trip Completed,2016-07-14 17:33:22,17,Thursday,Evening
1337,5566,Airport,Trip Completed,2016-07-15 05:43:35,5,Friday,Early Morning
1338,6384,Airport,Trip Completed,2016-07-15 19:21:28,19,Friday,Night
1339,2001,Airport,Trip Completed,2016-07-12 13:01:00,13,Tuesday,Aftrnoon
1340,3483,City,Trip Completed,2016-07-13 17:23:24,17,Wednesday,Evening
1341,3990,Airport,Trip Completed,2016-07-13 23:20:17,23,Wednesday,Late Night
1342,4531,City,Trip Completed,2016-07-14 09:29:03,9,Thursday,Morning
1343,5518,City,Trip Completed,2016-07-15 05:15:31,5,Friday,Early Morning
1344,5869,City,Trip Completed,2016-07-15 09:22:44,9,Friday,Morning
1345,60,City,Trip Completed,2016-07-11 03:57:00,3,Monday,Early Morning
1346,282,City,Trip Completed,2016-07-11 06:56:00,6,Monday,Morning
1347,1614,Airport,Trip Completed,2016-07-12 06:55:00,6,Tuesday,Morning
1348,2331,Airport,Trip Completed,2016-07-12 19:13:00,19,Tuesday,Night
1349,2825,Airport,Trip Completed,2016-07-13 05:14:11,5,Wednesday,Early Morning
1350,3411,Airport,Trip Completed,2016-07-13 15:28:43,15,Wednesday,Evening
1351,4143,Airport,Trip Completed,2016-07-14 04:51:04,4,Thursday,Early Morning
1352,4637,City,Trip Completed,2016-07-14 11:29:06,11,Thursday,Morning
1353,4729,Airport,Trip Completed,2016-07-14 14:04:28,14,Thursday,Aftrnoon
1354,5318,Airport,Trip Completed,2016-07-14 22:08:44,22,Thursday,Late Night
1355,6619,City,Trip Completed,2016-07-15 21:52:30,21,Friday,Late Night
1356,444,Airport,Trip Completed,2016-07-11 09:09:00,9,Monday,Morning
1357,1260,Airport,Trip Completed,2016-07-11 21:59:00,21,Monday,Late Night
1358,1976,Airport,Trip Completed,2016-07-12 12:18:00,12,Tuesday,Aftrnoon
1359,2096,Airport,Trip Completed,2016-07-12 16:01:00,16,Tuesday,Evening
1360,2732,City,Trip Completed,2016-07-13 02:33:50,2,Wednesday,Early Morning
1361,5383,City,Trip Completed,2016-07-14 00:03:46,0,Thursday,Early Morning
1362,4156,City,Trip Completed,2016-07-14 05:07:48,5,Thursday,Early Morning
1363,4761,City,Trip Completed,2016-07-14 15:31:28,15,Thursday,Evening
1364,6446,Airport,Trip Completed,2016-07-15 20:02:19,20,Friday,Night
1365,6610,City,Trip Completed,2016-07-15 21:49:16,21,Friday,Late Night
1366,638,City,Trip Completed,2016-07-11 12:30:00,12,Monday,Aftrnoon
1367,1644,Airport,Trip Completed,2016-07-12 07:16:00,7,Tuesday,Morning
1368,2040,Airport,Trip Completed,2016-07-12 14:25:00,14,Tuesday,Aftrnoon
1369,2794,City,Trip Completed,2016-07-13 04:55:18,4,Wednesday,Early Morning
1370,3172,Airport,Trip Completed,2016-07-13 09:13:30,9,Wednesday,Morning
1371,6559,Airport,Trip Completed,2016-07-15 21:00:38,21,Friday,Late Night
1372,243,City,Trip Completed,2016-07-11 06:34:00,6,Monday,Morning
1373,296,Airport,Trip Completed,2016-07-11 07:12:00,7,Monday,Morning
1374,677,City,Trip Completed,2016-07-11 13:26:00,13,Monday,Aftrnoon
1375,1360,City,Trip Completed,2016-07-11 23:54:00,23,Monday,Late Night
1376,1916,Airport,Trip Completed,2016-07-12 10:43:00,10,Tuesday,Morning
1377,2397,City,Trip Completed,2016-07-12 19:45:00,19,Tuesday,Night
1378,3624,Airport,Trip Completed,2016-07-13 18:52:47,18,Wednesday,Night
1379,4799,City,Trip Completed,2016-07-14 16:56:18,16,Thursday,Evening
1380,5241,City,Trip Completed,2016-07-14 21:13:16,21,Thursday,Late Night
1381,6380,Airport,Trip Completed,2016-07-15 19:19:21,19,Friday,Night
1382,998,Airport,Trip Completed,2016-07-11 19:01:00,19,Monday,Night
1383,1281,Airport,Trip Completed,2016-07-11 22:12:00,22,Monday,Late Night
1384,2045,Airport,Trip Completed,2016-07-12 14:43:00,14,Tuesday,Aftrnoon
1385,2424,City,Trip Completed,2016-07-12 20:03:00,20,Tuesday,Night
1386,3162,Airport,Trip Completed,2016-07-13 09:11:48,9,Wednesday,Morning
1387,3222,City,Trip Completed,2016-07-13 09:51:05,9,Wednesday,Morning
1388,4098,City,Trip Completed,2016-07-14 03:11:51,3,Thursday,Early Morning
1389,4905,Airport,Trip Completed,2016-07-14 18:00:53,18,Thursday,Night
1390,5622,Airport,Trip Completed,2016-07-15 06:27:02,6,Friday,Morning
1391,318,City,Trip Completed,2016-07-11 07:28:00,7,Monday,Morning
1392,557,City,Trip Completed,2016-07-11 10:15:00,10,Monday,Morning
1393,2034,Airport,Trip Completed,2016-07-12 14:16:00,14,Tuesday,Aftrnoon
1394,2392,City,Trip Completed,2016-07-12 19:50:00,19,Tuesday,Night
1395,4542,Airport,Trip Completed,2016-07-14 09:40:19,9,Thursday,Morning
1396,5500,City,Trip Completed,2016-07-15 05:00:18,5,Friday,Early Morning
1397,6382,Airport,Trip Completed,2016-07-15 19:15:16,19,Friday,Night
1398,6575,City,Trip Completed,2016-07-15 21:18:53,21,Friday,Late Night
1399,1827,Airport,Trip Completed,2016-07-12 09:35:00,9,Tuesday,Morning
1400,2095,City,Trip Completed,2016-07-12 15:56:00,15,Tuesday,Evening
1401,3092,Airport,Trip Completed,2016-07-13 08:15:35,8,Wednesday,Morning
1402,4813,City,Trip Completed,2016-07-14 17:17:11,17,Thursday,Evening
1403,5164,City,Trip Completed,2016-07-14 20:25:24,20,Thursday,Night
1404,6702,City,Trip Completed,2016-07-15 22:47:49,22,Friday,Late Night
1405,429,City,Trip Completed,2016-07-11 08:54:00,8,Monday,Morning
1406,2681,Airport,Trip Completed,2016-07-12 00:10:00,0,Tuesday,Early Morning
1407,3160,City,Trip Completed,2016-07-13 09:11:21,9,Wednesday,Morning
1408,3400,City,Trip Completed,2016-07-13 15:04:14,15,Wednesday,Evening
1409,3889,Airport,Trip Completed,2016-07-13 21:53:41,21,Wednesday,Late Night
1410,4151,City,Trip Completed,2016-07-14 04:58:39,4,Thursday,Early Morning
1411,4738,Airport,Trip Completed,2016-07-14 14:44:09,14,Thursday,Aftrnoon
1412,4963,Airport,Trip Completed,2016-07-14 18:35:15,18,Thursday,Night
1413,311,Airport,Trip Completed,2016-07-11 07:27:00,7,Monday,Morning
1414,928,City,Trip Completed,2016-07-11 18:29:00,18,Monday,Night
1415,1468,City,Trip Completed,2016-07-12 05:09:00,5,Tuesday,Early Morning
1416,2677,City,Trip Completed,2016-07-12 23:54:00,23,Tuesday,Late Night
1417,2916,City,Trip Completed,2016-07-13 06:12:41,6,Wednesday,Morning
1418,4663,City,Trip Completed,2016-07-14 12:16:57,12,Thursday,Aftrnoon
1419,6741,City,Trip Completed,2016-07-15 23:42:11,23,Friday,Late Night
1420,48,City,Trip Completed,2016-07-11 03:14:00,3,Monday,Early Morning
1421,838,City,Trip Completed,2016-07-11 17:43:00,17,Monday,Evening
1422,1657,Airport,Trip Completed,2016-07-12 07:29:00,7,Tuesday,Morning
1423,2032,Airport,Trip Completed,2016-07-12 14:14:00,14,Tuesday,Aftrnoon
1424,3507,City,Trip Completed,2016-07-13 17:38:09,17,Wednesday,Evening
1425,3780,City,Trip Completed,2016-07-13 20:45:38,20,Wednesday,Night
1426,6180,City,Trip Completed,2016-07-15 17:02:22,17,Friday,Evening
1427,6615,City,Trip Completed,2016-07-15 21:46:01,21,Friday,Late Night
1428,797,City,Trip Completed,2016-07-11 17:16:00,17,Monday,Evening
1429,1564,City,Trip Completed,2016-07-12 06:18:00,6,Tuesday,Morning
1430,2075,City,Trip Completed,2016-07-12 15:31:00,15,Tuesday,Evening
1431,2822,City,Trip Completed,2016-07-13 05:14:57,5,Wednesday,Early Morning
1432,3387,City,Trip Completed,2016-07-13 14:36:48,14,Wednesday,Aftrnoon
1433,4315,City,Trip Completed,2016-07-14 06:46:52,6,Thursday,Morning
1434,5549,Airport,Trip Completed,2016-07-15 05:29:41,5,Friday,Early Morning
1435,6284,City,Trip Completed,2016-07-15 18:18:32,18,Friday,Night
1436,6403,Airport,Trip Completed,2016-07-15 19:25:57,19,Friday,Night
1437,6684,Airport,Trip Completed,2016-07-15 22:34:04,22,Friday,Late Night
1438,451,City,Trip Completed,2016-07-11 09:10:00,9,Monday,Morning
1439,588,City,Trip Completed,2016-07-11 11:20:00,11,Monday,Morning
1440,671,Airport,Trip Completed,2016-07-11 13:16:00,13,Monday,Aftrnoon
1441,1369,Airport,Trip Completed,2016-07-12 00:15:00,0,Tuesday,Early Morning
1442,1688,City,Trip Completed,2016-07-12 07:51:00,7,Tuesday,Morning
1443,2861,City,Trip Completed,2016-07-13 05:38:59,5,Wednesday,Early Morning
1444,3354,City,Trip Completed,2016-07-13 13:25:02,13,Wednesday,Aftrnoon
1445,5141,Airport,Trip Completed,2016-07-14 20:15:33,20,Thursday,Night
1446,5460,Airport,Trip Completed,2016-07-15 04:06:50,4,Friday,Early Morning
1447,5904,City,Trip Completed,2016-07-15 10:00:46,10,Friday,Morning
1448,5973,Airport,Trip Completed,2016-07-15 11:10:28,11,Friday,Morning
1449,704,Airport,Trip Completed,2016-07-11 14:12:00,14,Monday,Aftrnoon
1450,785,City,Trip Completed,2016-07-11 16:49:00,16,Monday,Evening
1451,2631,Airport,Trip Completed,2016-07-12 22:18:00,22,Tuesday,Late Night
1452,2911,Airport,Trip Completed,2016-07-13 06:09:39,6,Wednesday,Morning
1453,3360,Airport,Trip Completed,2016-07-13 13:37:08,13,Wednesday,Aftrnoon
1454,3667,Airport,Trip Completed,2016-07-13 19:23:18,19,Wednesday,Night
1455,4624,Airport,Trip Completed,2016-07-14 11:05:37,11,Thursday,Morning
1456,604,City,Trip Completed,2016-07-11 11:44:00,11,Monday,Morning
1457,1464,Airport,Trip Completed,2016-07-12 05:03:00,5,Tuesday,Early Morning
1458,1810,City,Trip Completed,2016-07-12 09:18:00,9,Tuesday,Morning
1459,2009,City,Trip Completed,2016-07-12 13:25:00,13,Tuesday,Aftrnoon
1460,2166,City,Trip Completed,2016-07-12 17:30:00,17,Tuesday,Evening
1461,5379,City,Trip Completed,2016-07-14 23:51:31,23,Thursday,Late Night
1462,1367,City,Trip Completed,2016-07-11 00:05:00,0,Monday,Early Morning
1463,447,City,Trip Completed,2016-07-11 09:07:00,9,Monday,Morning
1464,1682,City,Trip Completed,2016-07-12 07:47:00,7,Tuesday,Morning
1465,2043,Airport,Trip Completed,2016-07-12 14:30:00,14,Tuesday,Aftrnoon
1466,2796,Airport,Trip Completed,2016-07-13 04:49:07,4,Wednesday,Early Morning
1467,3945,City,Trip Completed,2016-07-13 22:33:31,22,Wednesday,Late Night
1468,4196,City,Trip Completed,2016-07-14 05:29:40,5,Thursday,Early Morning
1469,5174,City,Trip Completed,2016-07-14 20:29:43,20,Thursday,Night
1470,5480,City,Trip Completed,2016-07-15 04:51:02,4,Friday,Early Morning
1471,5883,Airport,Trip Completed,2016-07-15 09:39:54,9,Friday,Morning
1472,6013,Airport,Trip Completed,2016-07-15 12:26:51,12,Friday,Aftrnoon
1473,438,City,Trip Completed,2016-07-11 09:05:00,9,Monday,Morning
1474,636,City,Trip Completed,2016-07-11 12:25:00,12,Monday,Aftrnoon
1475,1938,Airport,Trip Completed,2016-07-12 11:21:00,11,Tuesday,Morning
1476,2129,Airport,Trip Completed,2016-07-12 17:06:00,17,Tuesday,Evening
1477,3337,Airport,Trip Completed,2016-07-13 12:42:45,12,Wednesday,Aftrnoon
1478,3472,City,Trip Completed,2016-07-13 17:16:47,17,Wednesday,Evening
1479,3991,City,Trip Completed,2016-07-13 23:24:37,23,Wednesday,Late Night
1480,4221,Airport,Trip Completed,2016-07-14 05:46:40,5,Thursday,Early Morning
1481,5719,Airport,Trip Completed,2016-07-15 07:45:50,7,Friday,Morning
1482,143,Airport,Trip Completed,2016-07-11 05:24:00,5,Monday,Early Morning
1483,784,City,Trip Completed,2016-07-11 16:50:00,16,Monday,Evening
1484,1020,Airport,Trip Completed,2016-07-11 19:17:00,19,Monday,Night
1485,2934,City,Trip Completed,2016-07-13 06:28:12,6,Wednesday,Morning
1486,4073,City,Trip Completed,2016-07-14 02:10:36,2,Thursday,Early Morning
1487,4751,City,Trip Completed,2016-07-14 15:18:31,15,Thursday,Evening
1488,5275,City,Trip Completed,2016-07-14 21:38:10,21,Thursday,Late Night
1489,1262,Airport,Trip Completed,2016-07-11 22:00:00,22,Monday,Late Night
1490,1600,City,Trip Completed,2016-07-12 06:39:00,6,Tuesday,Morning
1491,2016,City,Trip Completed,2016-07-12 13:34:00,13,Tuesday,Aftrnoon
1492,2370,Airport,Trip Completed,2016-07-12 19:37:00,19,Tuesday,Night
1493,3192,Airport,Trip Completed,2016-07-13 09:32:25,9,Wednesday,Morning
1494,3367,Airport,Trip Completed,2016-07-13 13:51:00,13,Wednesday,Aftrnoon
1495,3952,City,Trip Completed,2016-07-13 22:45:09,22,Wednesday,Late Night
1496,4517,Airport,Trip Completed,2016-07-14 09:22:47,9,Thursday,Morning
1497,4944,City,Trip Completed,2016-07-14 18:33:03,18,Thursday,Night
1498,6037,Airport,Trip Completed,2016-07-15 13:03:25,13,Friday,Aftrnoon
1499,6385,Airport,Trip Completed,2016-07-15 19:19:47,19,Friday,Night
1500,398,City,Trip Completed,2016-07-11 08:26:00,8,Monday,Morning
1501,2163,Airport,Trip Completed,2016-07-12 17:30:00,17,Tuesday,Evening
1502,3985,Airport,Trip Completed,2016-07-13 23:15:18,23,Wednesday,Late Night
1503,4780,City,Trip Completed,2016-07-14 16:29:40,16,Thursday,Evening
1504,5453,City,Trip Completed,2016-07-15 03:38:02,3,Friday,Early Morning
1505,5807,City,Trip Completed,2016-07-15 08:41:35,8,Friday,Morning
1506,6074,Airport,Trip Completed,2016-07-15 14:07:10,14,Friday,Aftrnoon
1507,6651,City,Trip Completed,2016-07-15 22:06:53,22,Friday,Late Night
1508,223,Airport,Trip Completed,2016-07-11 06:13:00,6,Monday,Morning
1509,680,City,Trip Completed,2016-07-11 13:30:00,13,Monday,Aftrnoon
1510,887,Airport,Trip Completed,2016-07-11 18:10:00,18,Monday,Night
1511,1689,Airport,Trip Completed,2016-07-12 07:51:00,7,Tuesday,Morning
1512,1939,City,Trip Completed,2016-07-12 11:18:00,11,Tuesday,Morning
1513,2182,City,Trip Completed,2016-07-12 17:42:00,17,Tuesday,Evening
1514,3223,Airport,Trip Completed,2016-07-13 09:48:30,9,Wednesday,Morning
1515,3819,Airport,Trip Completed,2016-07-13 21:08:10,21,Wednesday,Late Night
1516,4823,Airport,Trip Completed,2016-07-14 17:22:20,17,Thursday,Evening
1517,5431,Airport,Trip Completed,2016-07-15 02:38:30,2,Friday,Early Morning
1518,6353,Airport,Trip Completed,2016-07-15 18:57:01,18,Friday,Night
1519,163,City,Trip Completed,2016-07-11 05:35:00,5,Monday,Early Morning
1520,706,Airport,Trip Completed,2016-07-11 14:12:00,14,Monday,Aftrnoon
1521,1214,Airport,Trip Completed,2016-07-11 21:30:00,21,Monday,Late Night
1522,1399,City,Trip Completed,2016-07-12 02:35:00,2,Tuesday,Early Morning
1523,1574,Airport,Trip Completed,2016-07-12 06:26:00,6,Tuesday,Morning
1524,1870,City,Trip Completed,2016-07-12 10:01:00,10,Tuesday,Morning
1525,2267,Airport,Trip Completed,2016-07-12 18:33:00,18,Tuesday,Night
1526,2658,Airport,Trip Completed,2016-07-12 23:18:00,23,Tuesday,Late Night
1527,3048,Airport,Trip Completed,2016-07-13 07:41:17,7,Wednesday,Morning
1528,3301,Airport,Trip Completed,2016-07-13 11:41:40,11,Wednesday,Morning
1529,3477,City,Trip Completed,2016-07-13 17:18:05,17,Wednesday,Evening
1530,4371,City,Trip Completed,2016-07-14 07:34:57,7,Thursday,Morning
1531,445,City,Trip Completed,2016-07-11 09:06:00,9,Monday,Morning
1532,1100,Airport,Trip Completed,2016-07-11 20:10:00,20,Monday,Night
1533,1961,City,Trip Completed,2016-07-12 11:53:00,11,Tuesday,Morning
1534,3215,Airport,Trip Completed,2016-07-13 09:49:32,9,Wednesday,Morning
1535,3997,Airport,Trip Completed,2016-07-13 23:36:23,23,Wednesday,Late Night
1536,4385,City,Trip Completed,2016-07-14 07:51:59,7,Thursday,Morning
1537,4736,City,Trip Completed,2016-07-14 14:31:20,14,Thursday,Aftrnoon
1538,5291,Airport,Trip Completed,2016-07-14 21:48:06,21,Thursday,Late Night
1539,5350,City,Trip Completed,2016-07-14 22:52:35,22,Thursday,Late Night
1540,5768,City,Trip Completed,2016-07-15 08:27:01,8,Friday,Morning
1541,675,City,Trip Completed,2016-07-11 13:24:00,13,Monday,Aftrnoon
1542,1996,Airport,Trip Completed,2016-07-12 12:57:00,12,Tuesday,Aftrnoon
1543,2510,City,Trip Completed,2016-07-12 21:01:00,21,Tuesday,Late Night
1544,3969,Airport,Trip Completed,2016-07-13 22:58:22,22,Wednesday,Late Night
1545,4397,City,Trip Completed,2016-07-14 07:56:05,7,Thursday,Morning
1546,5326,City,Trip Completed,2016-07-14 22:09:30,22,Thursday,Late Night
1547,5987,City,Trip Completed,2016-07-15 11:42:14,11,Friday,Morning
1548,6152,Airport,Trip Completed,2016-07-15 16:15:34,16,Friday,Evening
1549,6317,City,Trip Completed,2016-07-15 18:35:57,18,Friday,Night
1550,602,City,Trip Completed,2016-07-11 11:38:00,11,Monday,Morning
1551,981,City,Trip Completed,2016-07-11 19:01:00,19,Monday,Night
1552,1317,Airport,Trip Completed,2016-07-11 22:57:00,22,Monday,Late Night
1553,2112,Airport,Trip Completed,2016-07-12 16:32:00,16,Tuesday,Evening
1554,2365,City,Trip Completed,2016-07-12 19:34:00,19,Tuesday,Night
1555,2849,City,Trip Completed,2016-07-13 05:29:42,5,Wednesday,Early Morning
1556,4573,City,Trip Completed,2016-07-14 09:47:53,9,Thursday,Morning
1557,5095,City,Trip Completed,2016-07-14 19:48:45,19,Thursday,Night
1558,741,Airport,Trip Completed,2016-07-11 15:39:00,15,Monday,Evening
1559,1873,City,Trip Completed,2016-07-12 09:59:00,9,Tuesday,Morning
1560,2134,Airport,Trip Completed,2016-07-12 17:14:00,17,Tuesday,Evening
1561,3461,Airport,Trip Completed,2016-07-13 17:04:19,17,Wednesday,Evening
1562,3711,Airport,Trip Completed,2016-07-13 19:47:15,19,Wednesday,Night
1563,5001,Airport,Trip Completed,2016-07-14 18:59:05,18,Thursday,Night
1564,248,City,Trip Completed,2016-07-11 06:38:00,6,Monday,Morning
1565,1321,Airport,Trip Completed,2016-07-11 23:01:00,23,Monday,Late Night
1566,1997,City,Trip Completed,2016-07-12 13:02:00,13,Tuesday,Aftrnoon
1567,2544,City,Trip Completed,2016-07-12 21:22:00,21,Tuesday,Late Night
1568,3863,City,Trip Completed,2016-07-13 21:44:48,21,Wednesday,Late Night
1569,4336,City,Trip Completed,2016-07-14 07:14:05,7,Thursday,Morning
1570,4754,City,Trip Completed,2016-07-14 15:24:45,15,Thursday,Evening
